time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2017-10-03T02:35:10Z,161,0,0,0,0,0,15546844,1467,12400955,0,0,0,0,0,0,33880,0,0,0,0,0,0,0,635,14,0,0,1,6,9009,0,0,0,0,0, ,0,0,0,0,0,0,33869,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,96,194,51042296,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,33088,0,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T02:36:10Z,161,0,0,0,0,0,15608636,1467,12462747,0,0,0,0,0,0,32551,0,0,0,0,0,0,0,639,14,0,-2,1,6,8341,0,0,0,0,0, ,0,0,0,0,0,0,32542,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,212,73637640,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,31922,0,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T02:37:10Z,161,0,0,0,0,0,15585988,1467,12440099,0,0,0,0,0,0,23877,0,0,0,0,0,0,0,643,14,0,-5,1,6,7958,0,0,0,0,0, ,0,0,0,0,0,0,23863,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,85,174,64373664,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,23439,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T02:38:10Z,161,0,0,0,0,0,15683484,1467,12537595,0,0,0,0,0,0,34505,0,0,0,0,0,0,0,649,14,0,-7,1,6,13292,0,0,0,0,0, ,0,0,0,0,0,0,34496,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,167,78910056,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,33531,0,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T02:39:10Z,161,0,0,0,0,0,15702796,1467,12556907,0,0,0,0,0,0,27287,0,0,0,0,0,0,0,650,14,0,-10,1,6,14583,0,0,0,0,0, ,0,0,0,0,0,0,27276,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,125,82052144,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,26777,0,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T02:40:10Z,161,0,0,0,0,0,15689156,1467,12543267,0,0,0,0,0,0,18220,0,0,0,0,0,0,0,651,14,0,-11,1,6,10322,0,0,0,0,0, ,0,0,0,0,0,0,18216,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,80,89526248,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,18024,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T02:41:10Z,161,0,0,0,0,0,15663572,1467,12517683,0,0,0,0,0,0,18511,0,0,0,0,0,0,0,651,14,0,-13,1,6,8847,0,0,0,0,0, ,0,0,0,0,0,0,18501,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,51,96,62015912,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,18327,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T02:42:10Z,161,0,0,0,0,0,15624508,1467,12478619,0,0,0,0,0,0,11228,0,0,0,0,0,0,0,649,14,0,-15,1,6,7117,0,0,0,0,0, ,0,0,0,0,0,0,11220,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,48,61452992,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,11128,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T02:43:10Z,161,0,0,0,0,0,15635564,1467,12489675,0,0,0,0,0,0,8914,0,0,0,0,0,0,0,650,14,0,-15,1,6,4884,0,0,0,0,0, ,0,0,0,0,0,0,8913,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,49,75178448,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,8797,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T02:44:10Z,161,0,0,0,0,0,15636748,1467,12490859,0,0,0,0,0,0,11033,0,0,0,0,0,0,0,650,14,0,-16,1,6,5881,0,0,0,0,0, ,0,0,0,0,0,0,11028,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,59,68796112,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,10850,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T02:45:10Z,161,0,0,0,0,0,15614844,1467,12468955,0,0,0,0,0,0,17178,0,0,0,0,0,0,0,651,14,0,-18,1,6,10009,0,0,0,0,0, ,0,0,0,0,0,0,17171,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,73,84713160,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,16988,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T02:46:10Z,161,0,0,0,0,0,15664452,1467,12518563,0,0,0,0,0,0,17558,0,0,0,0,0,0,0,655,14,0,-18,1,6,10449,0,0,0,0,0, ,0,0,0,0,0,0,17556,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,52,79558400,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,17240,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T02:47:10Z,161,0,0,0,0,0,15781276,1467,12635387,0,0,0,0,0,0,38038,0,0,0,0,0,0,0,661,14,0,-20,1,6,23673,0,0,0,0,0, ,0,0,0,0,0,0,38030,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,122,89529928,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,37166,0,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T02:48:10Z,161,0,0,0,0,0,15755148,1467,12609259,0,0,0,0,0,0,23369,0,0,0,0,0,0,0,662,14,0,-22,1,6,13673,0,0,0,0,0, ,0,0,0,0,0,0,23361,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,89,82816200,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,23204,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T02:49:10Z,161,0,0,0,0,0,15793044,1467,12647155,0,0,0,0,0,0,36017,0,0,0,0,0,0,0,665,14,0,-24,1,6,20772,0,0,0,0,0, ,0,0,0,0,0,0,36008,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,67,122,59050968,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,35431,0,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T02:50:10Z,161,0,0,0,0,0,15803268,1467,12657379,0,0,0,0,0,0,26020,0,0,0,0,0,0,0,666,14,0,-26,1,6,16124,0,0,0,0,0, ,0,0,0,0,0,0,26012,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,108,92537088,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,25705,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T02:51:10Z,161,0,0,0,0,0,15780236,1467,12634347,0,0,0,0,0,0,19918,0,0,0,0,0,0,0,665,14,0,-28,1,6,12574,0,0,0,0,0, ,0,0,0,0,0,0,19910,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,47,94,66621312,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,19704,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T02:52:10Z,161,0,0,0,0,0,15823364,1467,12677475,0,0,0,0,0,0,29116,0,0,0,0,0,0,0,668,13,0,-31,1,6,18175,0,0,0,0,0, ,0,0,0,0,0,0,29111,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,103,95090288,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,28519,0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T02:53:10Z,161,0,0,0,0,0,15816860,1467,12670971,0,0,0,0,0,0,14894,0,0,0,0,0,0,0,667,13,0,-32,1,6,9129,0,0,0,0,0, ,0,0,0,0,0,0,14890,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,67,80712464,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,14824,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T02:54:10Z,161,0,0,0,0,0,16075204,1467,12929315,0,0,0,0,0,0,59802,0,0,0,0,0,0,0,686,13,0,-34,1,6,39576,0,0,0,0,0, ,0,0,0,0,0,0,59792,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93,79,152,62139816,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,57948,0,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T02:55:10Z,161,0,0,0,0,0,16438484,1467,13292595,0,0,0,0,0,0,96072,0,0,0,0,0,0,0,712,14,0,-36,1,6,66321,0,0,0,0,0, ,0,0,0,0,0,0,96063,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,217,74545792,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,93613,0,2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T02:56:10Z,161,0,0,0,0,0,16521108,1467,13375219,0,0,0,0,0,0,44637,0,0,0,0,0,0,0,716,14,0,-38,1,6,30289,0,0,0,0,0, ,0,0,0,0,0,0,44628,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,131,80783776,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,43839,0,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T02:57:10Z,161,0,0,0,0,0,16797796,1467,13651907,0,0,0,0,0,0,79054,0,0,0,0,0,0,0,741,14,0,-40,1,6,54368,0,0,0,0,0, ,0,0,0,0,0,0,79036,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,219,93889240,-1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,400,0,16,0,800,0,0,0,0,0,0,0,0,0,0,77142,0,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T02:58:10Z,161,0,0,0,0,0,16816876,1467,13670987,0,0,0,0,0,0,35556,0,0,0,0,0,0,0,741,14,0,-43,1,6,24502,0,0,0,0,0, ,0,0,0,0,0,0,35547,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102,70,128,87911224,-1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,34967,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T02:59:10Z,161,0,0,0,0,0,16865044,1467,13719155,0,0,0,0,0,0,14682,0,0,0,0,0,0,0,745,14,0,-44,1,6,8677,0,0,0,0,0, ,0,0,0,0,0,0,14680,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,58,91165240,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,14392,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T03:00:10Z,161,0,0,0,0,0,17051844,1467,13905955,0,0,0,0,0,0,59966,0,0,0,0,0,0,0,761,14,0,-45,1,6,41250,0,0,0,0,0, ,0,0,0,0,0,0,59959,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,158,95146672,-1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,58747,0,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T03:01:10Z,161,0,0,0,0,0,17277412,1467,14131523,0,0,0,0,0,0,92236,0,0,0,0,0,0,0,774,15,0,-48,1,6,64533,0,0,0,0,0, ,0,0,0,0,0,0,92226,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105,118,228,54043208,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,90398,0,1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T03:02:10Z,161,0,0,0,0,0,17372340,1467,14226451,0,0,0,0,0,0,68600,0,0,0,0,0,0,0,780,15,0,-50,1,6,48160,0,0,0,0,0, ,0,0,0,0,0,0,68590,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,179,80729848,-1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,67609,0,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T03:03:10Z,161,0,0,0,0,0,17419668,1467,14273779,0,0,0,0,0,0,37384,0,0,0,0,0,0,0,783,15,0,-52,1,6,25412,0,0,0,0,0, ,0,0,0,0,0,0,37376,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,122,89085152,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,36855,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03T03:04:10Z,161,0,0,0,0,0,17495676,1467,14349787,0,0,0,0,0,0,12356,0,0,0,0,0,0,0,787,15,0,-53,1,6,6971,0,0,0,0,0, ,0,0,0,0,0,0,12355,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506995110551,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114,29,54,62514344,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,43,0,2,0,86,0,0,0,0,0,0,0,0,0,0,11899,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
